FID,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,LSOA21CD_1,RUC21CD,RUC21NM,Urban_rura,Shape_Leng,Shape__Are,Shape__Len,GlobalID_2,Form1-2_FID,Form1-2_lsoa11nm,Form1-2_lsoa11nmw,Form1-2_st_areasha,Form1-2_st_lengths,Form1-2_IMD_Rank,Form1-2_IMD_Decile,Form1-2_LSOA01NM,Form1-2_LADcd,Form1-2_LADnm,Form1-2_IMDScore,Form1-2_IMDRank0,Form1-2_IMDDec0,Form1-2_IncScore,Form1-2_IncRank,Form1-2_IncDec,Form1-2_EmpScore,Form1-2_EmpRank,Form1-2_EmpDec,Form1-2_EduScore,Form1-2_EduRank,Form1-2_EduDec,Form1-2_HDDScore,Form1-2_HDDRank,Form1-2_HDDDec,Form1-2_CriScore,Form1-2_CriRank,Form1-2_CriDec,Form1-2_BHSScore,Form1-2_BHSRank,Form1-2_BHSDec,Form1-2_EnvScore,Form1-2_EnvRank,Form1-2_EnvDec,Form1-2_IDCScore,Form1-2_IDCRank,Form1-2_IDCDec,Form1-2_IDOScore,Form1-2_IDORank,Form1-2_IDODec,Form1-2_CYPScore,Form1-2_CYPRank,Form1-2_CYPDec,Form1-2_ASScore,Form1-2_ASRank,Form1-2_ASDec,Form1-2_GBScore,Form1-2_GBRank,Form1-2_GBDec,Form1-2_WBScore,Form1-2_WBRank,Form1-2_WBDec,Form1-2_IndScore,Form1-2_IndRank,Form1-2_IndDec,Form1-2_OutScore,Form1-2_OutRank,Form1-2_OutDec,Form1-2_TotPop,Form1-2_DepChi,Form1-2_Pop16_59,Form1-2_Pop60_,Form1-2_WorkPop,Form1-2_Shape__Area,Form1-2_Shape__Length
"3391",E01003554,Newham 009C,,"539810","184489",51.542000000000002,0.014705000000000,69335914-c265-4dc8-bfa0-c2e413e62fe9,E01003554,UN1,Urban: Nearer to a major town or city,Urban,1849.646390030000020,97792.539039611816406,1849.646390029055283,015e6d2d-b567-4fe5-a223-abe982be7b74,"3491",Newham 009C,Newham 009C,99666.5718,1791.70113,"12839","4",Newham 009C,E09000025,Newham,21.902,"12839","4",0.108,"15162","5",0.064,"20432","7",10.738,"21142","7",-0.083,"17304","6",0.528,"8696","3",44.966,"1063",true,30.873,"8329","3",0.127,"16280","5",0.285,"5285","2",-0.342,"21596","7",0.271,"19330","6",-1.398,"31846","10",6.145,"258",true,-0.089,"17856","6",1.526,"1535","1","1933","283","1395","255",1412.75,257339.0143,2879.078772
"3394",E01003557,Newham 006D,,"539956","185060",51.547100000000000,0.017036000000000,a945d5c2-149f-4a46-b97b-ef2c55a73a88,E01003557,UN1,Urban: Nearer to a major town or city,Urban,2852.237500220000129,176312.036972045898438,2852.237500217344859,bdf6a345-2be9-438a-a85f-2b17dafcc5bf,"3494",Newham 006D,Newham 006D,177020.0436,2740.172925,"5271","2",Newham 006D,E09000025,Newham,36.797,"5271","2",0.203,"6454","2",0.124,"9217","3",11.364,"20550","7",0.313,"11448","4",1.101,"2792","1",51.226,"198",true,39.492,"4428","2",0.225,"8429","3",0.399,"1881","1",-0.782,"27438","9",0.315,"14360","5",-0.925,"29204","9",7.241,"5",true,0.573,"8266","3",1.311,"2393","1","2086","394","1510","182",1499.75,457165.2932,4401.310907
"3395",E01003558,Newham 008B,,"540432","184873",51.545299999999997,0.023821000000000,de6093cc-663b-4610-a8a8-84c635cf544c,E01003558,UN1,Urban: Nearer to a major town or city,Urban,2242.601807600000029,150344.892501831054688,2242.601807596623530,ffa90e62-ed12-4b4d-a16e-a960639404f7,"3495",Newham 008B,Newham 008B,149691.5485,2034.593501,"4804","2",Newham 008B,E09000025,Newham,38.255,"4804","2",0.217,"5724","2",0.114,"10470","4",24.024,"11330","4",0.228,"12675","4",1.285,"1815","1",50.404,"276",true,36.212,"5722","2",0.255,"6643","3",0.53,"466","1",-0.032,"16628","6",0.388,"7607","3",-1.216,"31110","10",7.076,"9",true,0.083,"15158","5",1.738,"918","1","1617","348","1128","141",1118,386556.3208,3269.475029
"3386",E01003549,Newham 006C,,"539569","185177",51.548200000000001,0.011505000000000,d1277b13-1267-4254-bac2-c420547ca945,E01003549,UN1,Urban: Nearer to a major town or city,Urban,2267.846897429999899,118320.659049987807521,2267.846897432954393,ede68839-2076-42e1-9451-8d743e2dab61,"3486",Newham 006C,Newham 006C,119326.7641,2133.877763,"10418","4",Newham 006C,E09000025,Newham,25.608,"10418","4",0.145,"10923","4",0.091,"14114","5",14.224,"17965","6",-0.078,"17224","6",0.311,"11768","4",48.305,"535",true,25.789,"11300","4",0.198,"10187","4",0.335,"3446","2",-0.111,"17916","6",0.29,"17090","6",-0.744,"27350","9",6.389,"168",true,-0.05,"17257","6",1.073,"3646","2","2175","365","1587","223",1575.25,308184.1995,3428.373728
"3396",E01003559,Newham 009D,,"539403","184822",51.545099999999998,0.008972000000000,0652f86a-563f-4c65-b4b7-2d83016840a9,E01003559,UN1,Urban: Nearer to a major town or city,Urban,2542.630518089999896,154925.457611083984375,2542.630518087144537,ff66650d-72a5-41b8-9089-727e0b903219,"3496",Newham 009D,Newham 009D,155424.8665,2371.584765,"13767","5",Newham 009D,E09000025,Newham,20.714,"13767","5",0.104,"15700","5",0.058,"21953","7",8.585,"23328","8",-0.109,"17711","6",0.299,"11942","4",46.87,"734",true,29.679,"9006","3",0.162,"12969","4",0.274,"5748","2",-0.401,"22506","7",0.243,"22454","7",-0.579,"25206","8",6.03,"304",true,-0.238,"20207","7",1.578,"1373","1","2609","436","1995","178",1979.75,401351.5256,3810.625451
"3448",E01003618,Newham 012C,,"539288","184464",51.541899999999998,0.007173000000000,792f5692-1451-472b-aaa5-129ceeb9f92a,E01003618,UN1,Urban: Nearer to a major town or city,Urban,2285.939581709999857,160469.114593505859375,2285.939581714307678,9cc2ba97-6832-4dd1-bedd-9a900ee69df2,"3566",Newham 012C,Newham 012C,161121.987,2152.276884,"9706","3",Newham 012C,E09000025,Newham,26.797,"9706","3",0.121,"13549","5",0.06,"21537","7",10.809,"21076","7",-0.291,"20513","7",1.064,"3032","1",44.213,"1206",true,52.45,"1509","1",0.23,"8079","3",0.278,"5577","2",-0.171,"18934","6",0.248,"21909","7",-1.045,"30120","10",5.931,"346",true,0.906,"4633","2",1.665,"1107","1","2154","306","1633","215",1644.5,416017.2626,3458.596584
"3464",E01003635,Newham 016D,,"539940","184058",51.538100000000000,0.016407000000000,5e820211-32e2-4068-a15e-7ca774fb4ec2,E01003635,UN1,Urban: Nearer to a major town or city,Urban,3748.525576040000033,396524.889274597167969,3748.525576042594821,e0cbaaae-32c5-4006-a7f1-e3b97458a494,"3582",Newham 016D,Newham 016D,393283.2824,3573.146309,"10995","4",Newham 016D,E09000025,Newham,24.619,"10995","4",0.128,"12721","4",0.083,"15608","5",10.884,"21003","7",-0.495,"23352","8",1.066,"3021","1",43.47,"1336",true,28.078,"9907","4",0.156,"13476","5",0.239,"7556","3",-0.631,"25655","8",0.299,"16045","5",-1.136,"30712","10",5.858,"382",true,-0.127,"18465","6",1.349,"2220","1","2001","351","1380","270",1387,1015312.846,5740.880161
"3465",E01003636,Newham 020E,,"539385","184010",51.537799999999997,0.008391000000000,0a787fd3-c0e0-4e1a-b002-03ec4624658a,E01003636,UN1,Urban: Nearer to a major town or city,Urban,2611.089084419999836,196109.323829650878906,2611.089084415045818,a100c091-ea08-4077-a9b7-4384c832430b,"3583",Newham 020E,Newham 020E,199501.161,2394.461968,"6945","3",Newham 020E,E09000025,Newham,32.341,"6945","3",0.213,"5941","2",0.107,"11427","4",16.989,"15824","5",0.155,"13661","5",1.02,"3364","2",46.343,"829",true,22.836,"13238","5",0.298,"4445","2",0.335,"3444","2",-0.314,"21175","7",0.345,"11268","4",-0.928,"29240","9",6.207,"234",true,-0.792,"27270","9",1.393,"2013","1","2044","455","1378","211",1353,515017.5214,3847.227161
"3397",E01003560,Newham 011B,,"541506","184826",51.544600000000003,0.039280000000000,eda7bbd6-6404-4f1f-86f8-311bde89f7c6,E01003560,UN1,Urban: Nearer to a major town or city,Urban,1258.543549029999895,79389.435340881347656,1258.543549026246410,d2c618d0-abfb-4afe-a006-b51ddb143b84,"3497",Newham 011B,Newham 011B,78169.44929,1192.09503,"9022","3",Newham 011B,E09000025,Newham,28.024,"9022","3",0.177,"8277","3",0.102,"12167","4",21.031,"13118","4",-0.378,"21836","7",-0.085,"17916","6",49.728,"359",true,30.008,"8804","3",0.167,"12588","4",0.316,"4073","2",-0.284,"20731","7",0.383,"7974","3",-0.77,"27642","9",6.643,"93",true,0.031,"15969","5",1.327,"2305","1","1863","453","1188","222",1161.75,201855.6779,1915.640059
"3398",E01003561,Newham 007C,,"541314","184910",51.545400000000001,0.036547000000000,83086a89-0b0e-460d-a8ab-b5aef563332d,E01003561,UN1,Urban: Nearer to a major town or city,Urban,2194.416271500000221,79551.923286437988281,2194.416271503757343,24b083e3-362c-4433-823e-1524312abdb2,"3498",Newham 007C,Newham 007C,79829.99167,2132.019712,"11544","4",Newham 007C,E09000025,Newham,23.743,"11544","4",0.141,"11323","4",0.069,"18944","6",17.589,"15404","5",-0.54,"23929","8",0.23,"13034","4",49.249,"420",true,28.09,"9901","4",0.16,"13166","5",0.36,"2801","1",-0.381,"22172","7",0.356,"10184","4",-1.383,"31797","10",6.833,"45",true,-0.237,"20198","7",1.448,"1790","1","1953","430","1333","190",1296.25,206148.7383,3425.465632
"3399",E01003562,Newham 014A,,"541271","184571",51.542400000000001,0.035791000000000,088a8714-b38f-42e8-a0f2-a33cafc0b1a8,E01003562,UN1,Urban: Nearer to a major town or city,Urban,1946.357483120000097,98370.331459045410156,1946.357483115381910,8a8a9b4a-92e5-49f8-a6e7-051299ef06ef,"3499",Newham 014A,Newham 014A,102471.0776,1762.343615,"10266","4",Newham 014A,E09000025,Newham,25.879,"10266","4",0.144,"11076","4",0.072,"18136","6",18.945,"14439","5",-0.536,"23882","8",0.16,"14172","5",52.035,"147",true,35.095,"6200","2",0.146,"14382","5",0.366,"2646","1",-0.338,"21552","7",0.367,"9269","3",-0.612,"25689","8",6.908,"30",true,0.271,"12280","4",1.416,"1915","1","2261","473","1547","241",1539.75,264584.1368,2832.201565
"3400",E01003563,Newham 011C,,"541583","184562",51.542200000000001,0.040283000000000,ce7704c7-7a42-4df5-8d2e-e152e11d008a,E01003563,UN1,Urban: Nearer to a major town or city,Urban,1413.378817949999984,91063.650650024414062,1413.378817947626658,d7b6e544-4093-4dcf-a727-5edcec4ab06b,"3500",Newham 011C,Newham 011C,89620.05109,1308.890039,"9532","3",Newham 011C,E09000025,Newham,27.104,"9532","3",0.165,"9162","3",0.082,"15834","5",25.579,"10530","4",-0.538,"23899","8",-0.002,"16712","6",50.031,"314",true,31.88,"7786","3",0.176,"11821","4",0.288,"5141","2",-0.279,"20661","7",0.425,"5248","2",-1.001,"29805","10",6.834,"43",true,0.233,"12826","4",1.218,"2849","1","2162","511","1420","231",1411.25,231400.3891,2102.980731
"3423",E01003586,Newham 003C,,"541649","185146",51.547400000000003,0.041469000000000,8708ad30-d2c3-4dc7-807e-d71944fdce63,E01003586,UN1,Urban: Nearer to a major town or city,Urban,2054.965174380000008,149160.449157714843750,2054.965174383263729,9479af40-b020-447a-8265-e5aeb3f2b43c,"3538",Newham 003C,Newham 003C,150996.2741,2012.518682,"8043","3",Newham 003C,E09000025,Newham,29.95,"8043","3",0.173,"8542","3",0.092,"13997","5",20.026,"13749","5",0.093,"14619","5",0.441,"9903","4",48.324,"533",true,36.421,"5614","2",0.214,"9166","3",0.362,"2726","1",-0.811,"27736","9",0.405,"6461","2",-1.663,"32417","10",6.69,"75",true,0.407,"10430","4",1.337,"2272","1","1968","402","1361","205",1338.5,389963.8334,3233.446627
"3370",E01003533,Newham 011A,,"541735","184264",51.539499999999997,0.042354000000000,88548508-ee95-4fbf-a337-9dc854e19183,E01003533,UN1,Urban: Nearer to a major town or city,Urban,1946.087910590000092,114452.159980773925781,1946.087910594957748,0354ec34-d982-4f9f-af43-8b038d12d34e,"3470",Newham 011A,Newham 011A,113065.4315,1877.001088,"9258","3",Newham 011A,E09000025,Newham,27.567,"9258","3",0.158,"9813","3",0.089,"14503","5",16.616,"16104","5",-0.221,"19454","6",0.354,"11103","4",47.505,"628",true,38.197,"4922","2",0.16,"13114","4",0.335,"3462","2",-0.461,"23362","8",0.352,"10543","4",-1.092,"30436","10",6.456,"147",true,0.57,"8322","3",1.214,"2870","1","2180","534","1348","298",1325.5,291898.6369,3015.317505
"3401",E01003564,Newham 014B,,"541277","184340",51.540300000000002,0.035785000000000,74d7b30d-b0f8-430a-83ad-5892e35ce667,E01003564,UN1,Urban: Nearer to a major town or city,Urban,1925.478241669999761,108723.587364196777344,1925.478241672156855,8d7248fe-94a1-4d2e-8e6f-1af2ab3d1adf,"3501",Newham 014B,Newham 014B,109906.7077,1770.281945,"9354","3",Newham 014B,E09000025,Newham,27.393,"9354","3",0.162,"9503","3",0.092,"13914","5",14.044,"18130","6",-0.187,"18954","6",0.348,"11193","4",50.606,"255",true,29.95,"8842","3",0.165,"12681","4",0.404,"1794","1",-0.629,"25638","8",0.336,"12095","4",-1.088,"30419","10",7.045,"11",true,0.005,"16385","5",1.357,"2191","1","2435","547","1671","217",1634.25,283755.4015,2844.017596
"3402",E01003565,Newham 014C,,"541607","184076",51.537799999999997,0.040434000000000,ad01c6cc-e659-4dc6-881d-0a9ceab888a0,E01003565,UN1,Urban: Nearer to a major town or city,Urban,1316.243412860000035,90240.864501953125000,1316.243412863352887,bd027597-e86e-4557-82a4-4ff8b2fa1e33,"3502",Newham 014C,Newham 014C,88613.16483,1276.554299,"10503","4",Newham 014C,E09000025,Newham,25.412,"10503","4",0.158,"9768","3",0.064,"20488","7",14.138,"18040","6",0.121,"14175","5",0.209,"13336","5",49.829,"344",true,28.672,"9575","3",0.178,"11661","4",0.439,"1235","1",-0.661,"26055","8",0.339,"11797","4",-1.21,"31075","10",6.901,"32",true,0.165,"13902","5",1.045,"3832","2","1931","477","1283","171",1268,228757.0933,2050.158942
"3392",E01003555,Newham 007B,,"541054","185293",51.548900000000003,0.032953000000000,298c6b23-31f3-42d0-abcb-e29b4d033fbc,E01003555,UN1,Urban: Nearer to a major town or city,Urban,2161.662426639999921,168528.262489318847656,2161.662426641882121,b539db9e-6f4f-47ab-9b79-78339a2b35bf,"3492",Newham 007B,Newham 007B,167214.4307,2125.277771,"10282","4",Newham 007B,E09000025,Newham,25.848,"10282","4",0.13,"12531","4",0.076,"17180","6",12.063,"19884","7",-0.111,"17756","6",0.87,"4682","2",44.69,"1111",true,36.697,"5505","2",0.126,"16452","6",0.32,"3931","2",-0.726,"26833","9",0.32,"13797","5",-1.047,"30139","10",5.993,"314",true,0.403,"10491","4",1.368,"2147","1","1906","375","1275","256",1276.25,431879.1964,3414.415868
"3393",E01003556,Newham 008A,,"540576","185184",51.548000000000002,0.026020000000000,086cd3cd-60bd-4cc6-8158-f91d08248aa4,E01003556,UN1,Urban: Nearer to a major town or city,Urban,2115.949435510000058,138028.768836975097656,2115.949435510776311,6edacfbd-a067-4e0e-b33e-a03351de8448,"3493",Newham 008A,Newham 008A,138670.8101,2025.501477,"3646","2",Newham 008A,E09000025,Newham,42.29,"3646","2",0.255,"3809","2",0.128,"8783","3",21.586,"12813","4",0.229,"12659","4",1.549,"930","1",49.584,"382",true,41.68,"3748","2",0.344,"2791","1",0.404,"1798","1",0.059,"15089","5",0.353,"10490","4",-1.692,"32467","10",6.943,"22",true,0.427,"10157","4",1.705,"1002","1","2080","505","1405","170",1365.25,358134.8376,3253.763547
"3404",E01003567,Newham 007D,,"541122","184960",51.545900000000003,0.033800000000000,5106b813-e351-4f80-896b-ec23750ecc4e,E01003567,UN1,Urban: Nearer to a major town or city,Urban,1663.375086109999984,98159.679573059082031,1663.375086112078634,0033574b-bb8f-49a6-865d-77a21458cf75,"3504",Newham 007D,Newham 007D,98704.44642,1624.773871,"7033","3",Newham 007D,E09000025,Newham,32.133,"7033","3",0.21,"6105","2",0.106,"11564","4",22.357,"12315","4",0.04,"15387","5",0.311,"11780","4",49.633,"373",true,32.117,"7649","3",0.209,"9481","3",0.465,"921","1",-0.289,"20804","7",0.397,"7033","3",-2.69,"32841","10",7.001,"15",true,0.04,"15823","5",1.483,"1685","1","1923","460","1268","195",1247.5,254900.8691,2610.584295
"3407",E01003570,Newham 008C,,"540807","184874",51.545200000000001,0.029226000000000,2508a3df-4aa3-4c37-83f6-cfe1293f6bdc,E01003570,UN1,Urban: Nearer to a major town or city,Urban,1818.724732579999909,102583.020652770996094,1818.724732581281387,b3b2c28f-a606-4b8b-972d-7e3951dd5a19,"3507",Newham 008C,Newham 008C,99770.14056,1706.318836,"7384","3",Newham 008C,E09000025,Newham,31.336,"7384","3",0.164,"9322","3",0.08,"16287","5",22.616,"12170","4",0.077,"14845","5",0.894,"4446","2",50.739,"237",true,35.531,"6001","2",0.165,"12672","4",0.417,"1560","1",-0.383,"22197","7",0.406,"6418","2",-0.971,"29589","10",6.973,"18",true,0.21,"13160","5",1.534,"1508","1","2074","456","1423","195",1400.5,257642.2595,2741.254151
"3408",E01003571,Newham 008D,,"540839","184672",51.543399999999998,0.029606000000000,703e5e8d-cb50-419e-a30b-ac76bc11dcca,E01003571,UN1,Urban: Nearer to a major town or city,Urban,1991.708032239999966,105063.866493225097656,1991.708032244303695,4b550e0c-47e1-4102-a086-07d4174cf376,"3508",Newham 008D,Newham 008D,107599.88,1887.992171,"9039","3",Newham 008D,E09000025,Newham,27.983,"9039","3",0.177,"8288","3",0.089,"14477","5",16.775,"15985","5",-0.023,"16355","5",0.195,"13589","5",51.639,"170",true,24.936,"11826","4",0.179,"11601","4",0.44,"1208","1",-0.519,"24172","8",0.358,"10036","4",-0.696,"26781","9",6.914,"27",true,-0.345,"21770","7",1.294,"2462","1","2278","575","1494","209",1461.25,277833.6581,3032.800949
"3411",E01003574,Newham 017D,,"540584","184186",51.539099999999998,0.025737000000000,af0b43c0-cbbf-4baa-b7f0-df976c46a9e9,E01003574,UN1,Urban: Nearer to a major town or city,Urban,2635.604573810000602,189281.559257507324219,2635.604573806536337,cf8be3fb-329f-4f90-94c9-d75a9b3b9121,"3512",Newham 017D,Newham 017D,190754.8868,2547.005553,"8339","3",Newham 017D,E09000025,Newham,29.332,"8339","3",0.184,"7772","3",0.093,"13821","5",17.462,"15496","5",-0.088,"17373","6",0.142,"14444","5",50.279,"288",true,35.71,"5939","2",0.179,"11577","4",0.425,"1430","1",-0.454,"23253","8",0.361,"9812","3",-0.725,"27118","9",6.687,"78",true,0.499,"9209","3",1.128,"3333","2","2620","574","1676","370",1667.25,492461.7836,4091.498945
"3429",E01003592,Newham 022B,,"540602","183403",51.531999999999996,0.025685000000000,4a083700-9fb1-40dc-b866-1ad9a4a0cb9c,E01003592,UN1,Urban: Nearer to a major town or city,Urban,2228.972335160000057,146191.579216003417969,2228.972335161539831,c80d3fe6-e9d7-4742-be19-82a773a7b571,"3544",Newham 022B,Newham 022B,144396.0566,1996.934854,"6110","2",Newham 022B,E09000025,Newham,34.378,"6110","2",0.2,"6664","3",0.119,"9858","4",15.428,"17032","6",0.561,"8376","3",0.609,"7604","3",47.425,"638",true,37.307,"5262","2",0.217,"8970","3",0.375,"2430","1",-0.63,"25649","8",0.351,"10670","4",-1.213,"31090","10",6.483,"139",true,0.556,"8471","3",1.162,"3153","1","1897","396","1282","219",1258.25,372669.0449,3208.184219
"3433",E01003596,Newham 016B,,"540174","183795",51.535699999999999,0.019674000000000,b21f1e68-b2bf-4bde-ae7b-d964237908e0,E01003596,UN1,Urban: Nearer to a major town or city,Urban,2620.810811849999936,111756.022972106933594,2620.810811851177277,0890506f-3cd6-47f4-b2f8-1ae57cd3238c,"3548",Newham 016B,Newham 016B,110877.4722,2515.161739,"10626","4",Newham 016B,E09000025,Newham,25.24,"10626","4",0.146,"10897","4",0.074,"17741","6",17.976,"15146","5",0.08,"14816","5",0.152,"14265","5",48.007,"565",true,28.03,"9934","4",0.166,"12646","4",0.372,"2492","1",-0.2,"19408","6",0.345,"11262","4",-1.236,"31204","10",6.57,"109",true,0.13,"14452","5",1.04,"3868","2","1889","425","1246","218",1242.5,286210.3262,4040.823989
"3434",E01003597,Newham 016C,,"540535","183731",51.534999999999997,0.024850000000000,778562db-4f0d-4026-b405-aff962e0d66d,E01003597,UN1,Urban: Nearer to a major town or city,Urban,1719.336136679999981,89695.704612731933594,1719.336136675274929,06e3c6d9-2269-4c75-b6a0-5b9bffbc29e0,"3549",Newham 016C,Newham 016C,90126.58181,1547.183772,"10384","4",Newham 016C,E09000025,Newham,25.676,"10384","4",0.169,"8831","3",0.079,"16627","6",18.282,"14934","5",-0.29,"20503","7",0.114,"14915","5",48.586,"503",true,27.734,"10118","4",0.154,"13681","5",0.461,"959","1",-0.638,"25756","8",0.38,"8195","3",-0.876,"28731","9",6.522,"126",true,0.04,"15803","5",1.13,"3325","2","1625","337","1074","214",1068,232635.199,2486.418632
"3410",E01003573,Newham 017C,,"540979","184338",51.540300000000002,0.031490000000000,0c4f5589-0b37-49a0-8ec9-5b5d958ce6f9,E01003573,UN1,Urban: Nearer to a major town or city,Urban,1929.547385619999886,99558.645744323730469,1929.547385616796646,48cdf8b2-5d51-4872-aaed-d50cbf89d35a,"3511",Newham 017C,Newham 017C,98521.51505,1849.566457,"9549","3",Newham 017C,E09000025,Newham,27.069,"9549","3",0.147,"10781","4",0.082,"15870","5",20.11,"13705","5",0.207,"12969","4",-0.012,"16873","6",49.999,"323",true,30.123,"8733","3",0.123,"16726","6",0.424,"1452","1",-0.53,"24334","8",0.392,"7350","3",-0.653,"26273","8",6.58,"107",true,0.061,"15512","5",1.303,"2421","1","2234","514","1488","232",1445,254366.1569,2971.068407
"3409",E01003572,Newham 008E,,"540555","184464",51.541600000000003,0.025431000000000,048cd9b6-4863-4271-980b-e9bd517a6293,E01003572,UN1,Urban: Nearer to a major town or city,Urban,1662.724722969999902,93765.977943420410156,1662.724722969565619,151d8916-b96a-4ef8-882a-81b4d36f38c1,"3510",Newham 008E,Newham 008E,92505.76938,1574.034756,"9158","3",Newham 008E,E09000025,Newham,27.781,"9158","3",0.183,"7849","3",0.101,"12312","4",19.958,"13788","5",-0.075,"17185","6",0.075,"15501","5",47.347,"650",true,24.496,"12094","4",0.157,"13399","5",0.563,"315","1",-0.37,"22005","7",0.379,"8272","3",-1.34,"31643","10",6.492,"133",true,-0.419,"22801","7",1.315,"2367","1","1775","464","1135","176",1111,238844.7413,2528.962108
"3413",E01003576,Newham 002A,,"542934","185981",51.554600000000001,0.060327000000000,197dd817-dba0-4955-a9c0-080f12cb4f6a,E01003576,UN1,Urban: Nearer to a major town or city,Urban,3099.615086530000099,149613.347656250000000,3099.615086533335216,c9258644-2315-4f6e-bfbd-2f467447fd8b,"3514",Newham 002A,Newham 002A,144526.9869,2857.816552,"4849","2",Newham 002A,E09000025,Newham,38.074,"4849","2",0.228,"5062","2",0.14,"7501","3",25.343,"10648","4",0.303,"11586","4",0.882,"4561","2",49.846,"340",true,29.19,"9277","3",0.209,"9467","3",0.469,"882","1",0.03,"15551","5",0.394,"7219","3",-0.909,"29048","9",6.748,"63",true,-0.287,"20934","7",1.584,"1363","1","2065","584","1241","240",1207.75,373376.2752,4592.34217
"3415",E01003578,Newham 003A,,"542324","186274",51.557400000000001,0.051653000000000,261f8f22-4ea4-4e9d-a72d-90f8850c02ac,E01003578,UN1,Urban: Nearer to a major town or city,Urban,4989.852426360000209,828028.200462341425009,4989.852426355510943,b3eedf6d-8db9-4268-94e1-b5e17ed8e24f,"3516",Newham 003A,Newham 003A,827267.1926,4725.610909,"10059","4",Newham 003A,E09000025,Newham,26.188,"10059","4",0.13,"12550","4",0.057,"22295","7",24.142,"11271","4",-0.228,"19540","6",0.497,"9118","3",49.475,"396",true,38.35,"4860","2",0.153,"13823","5",0.3,"4710","2",-0.051,"16917","6",0.391,"7392","3",-1.624,"32343","10",6.91,"28",true,0.437,"10025","4",1.436,"1837","1","2209","655","1426","128",1409.25,2137504.887,7596.211211
"3418",E01003581,Newham 002B,,"542735","185695",51.552100000000003,0.057343000000000,0677f5c4-f130-4776-9275-294f96156959,E01003581,UN1,Urban: Nearer to a major town or city,Urban,1639.118911629999957,101581.806152343750000,1639.118911627673697,14234859-f535-42a8-b46f-00d832b35db8,"3519",Newham 002B,Newham 002B,102825.6895,1504.300759,"9714","3",Newham 002B,E09000025,Newham,26.783,"9714","3",0.147,"10807","4",0.08,"16445","6",24.742,"10972","4",-0.445,"22713","7",0.222,"13158","5",49.811,"346",true,33.625,"6883","3",0.149,"14118","5",0.348,"3085","1",-0.424,"22801","7",0.428,"5114","2",-0.857,"28549","9",6.707,"73",true,-0.003,"16506","6",1.644,"1170","1","1958","483","1301","174",1264,265615.7309,2418.077594
"3419",E01003582,Newham 002C,,"543098","185587",51.551000000000002,0.062531000000000,473d31f6-c96b-4963-a02b-d26d99771e85,E01003582,UN1,Urban: Nearer to a major town or city,Urban,1567.680582250000043,85713.982650756835938,1567.680582246205404,43e38dca-e229-4db2-9344-52f07c9856bd,"3522",Newham 002C,Newham 002C,84365.67707,1497.882789,"7600","3",Newham 002C,E09000025,Newham,30.905,"7600","3",0.197,"6823","3",0.112,"10721","4",26.742,"9944","4",-0.198,"19104","6",0.198,"13537","5",47.793,"594",true,30.322,"8618","3",0.196,"10298","4",0.323,"3842","2",0.118,"14192","5",0.398,"6972","3",-0.73,"27182","9",6.309,"199",true,-0.038,"17045","6",1.424,"1882","1","1745","501","1049","195",1029.5,217918.1052,2407.375532
"3420",E01003583,Newham 002D,,"542961","185391",51.549300000000002,0.060477000000000,2ecc98b5-8a69-4828-b7e9-5cac3965001b,E01003583,UN1,Urban: Nearer to a major town or city,Urban,1830.764945630000057,98123.372589111328125,1830.764945631939327,cfcd00ca-8d96-40e2-9cba-0712ed2064b8,"3523",Newham 002D,Newham 002D,99041.15298,1744.07729,"8779","3",Newham 002D,E09000025,Newham,28.482,"8779","3",0.171,"8742","3",0.089,"14513","5",21.118,"13067","4",0.023,"15653","5",-0.003,"16721","6",47.803,"591",true,37.064,"5363","2",0.163,"12855","4",0.371,"2544","1",-0.38,"22166","7",0.391,"7381","3",-1.242,"31240","10",6.542,"118",true,0.581,"8172","3",1.096,"3530","2","1978","511","1194","273",1185.5,255807.9714,2803.085089
"3414",E01003577,Newham 005C,,"543272","185919",51.554000000000002,0.065174000000000,8d5577c8-b6b1-4c45-820e-d09f6f3f94c6,E01003577,UN1,Urban: Nearer to a major town or city,Urban,2459.354642950000198,174715.688934326171875,2459.354642948282162,1c0e805f-5c3a-4224-8296-818371ce4615,"3515",Newham 005C,Newham 005C,174605.2078,2345.091799,"4012","2",Newham 005C,E09000025,Newham,40.868,"4012","2",0.251,"3961","2",0.156,"6025","2",23.405,"11669","4",0.604,"7878","3",0.585,"7927","3",53.528,"92",true,28.927,"9420","3",0.26,"6317","2",0.534,"434","1",-0.285,"20745","7",0.406,"6402","2",-0.339,"21551","7",6.8,"50",true,-0.724,"26558","9",1.817,"733","1","2210","678","1340","192",1284.75,451043.8113,3769.922928
