FID,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,LSOA21CD_1,RUC21CD,RUC21NM,Urban_rura,Shape_Leng,Shape__Are,Shape__Len,GlobalID_2,NormIMD,Tran_Dis,Tran_Dist,Form3_LSOA name (2011),Form3_Local Authority District name (2019),Form3_No Car or vans in household(%)
"3383",E01003546,Newham 001C,,"540377","185589",51.551699999999997,0.023314000000000,350a7a12-bc03-4ff4-8b7f-17637da4fc23,E01003546,UN1,Urban: Nearer to a major town or city,Urban,2618.680494100000033,116185.770835876464844,2618.680494097890005,9d34247e-572d-4f1e-abea-751b9cc2c96a,0.63,0.00,0.00,Newham 001C,Newham,47.7
"3339",E01003499,Newham 030A,,"540410","182453",51.523499999999999,0.022540000000000,23ee49c8-a698-4c59-9dcb-72351b346ee2,E01003499,UN1,Urban: Nearer to a major town or city,Urban,2501.009243080000033,170409.264305114746094,2501.009243078446616,6ad1a262-f61b-4283-89af-d6a7d62215e8,0.81,0.00,0.00,Newham 030A,Newham,58.7
"3445",E01003611,Newham 041C,,"543253","179952",51.500399999999999,0.062476000000000,26acc73e-f492-4b32-9dfe-51bc60a0f330,E01003611,UN1,Urban: Nearer to a major town or city,Urban,2146.532845639999778,149940.536033630341990,2146.532845644467216,e832383c-6986-48ae-b187-1798a892e831,0.58,0.00,0.00,Newham 041C,Newham,48.8
"31671",E01033581,Newham 041A,,"543164","180295",51.503500000000003,0.061334000000000,cc63c4e7-42f1-47d8-854a-0282bcaf2e21,E01033581,UN1,Urban: Nearer to a major town or city,Urban,8170.435539619999872,1313018.582328796619549,8170.435539620630152,1a1a67d8-50d0-4413-8af4-6c81b5c472be,0.67,0.00,0.00,Newham 041A,Newham,48.8
"31672",E01033582,Newham 041B,,"543829","179993",51.500599999999999,0.070785000000000,a8b36e3c-9254-4d4b-a0fc-378fdb432db4,E01033582,UN1,Urban: Nearer to a major town or city,Urban,4217.685611240000071,569190.743064880371094,4217.685611238110141,e4691f8c-5256-4bc9-a8e3-2e2a514717c1,0.15,0.00,0.00,Newham 041B,Newham,48.8
"3385",E01003548,Newham 006B,,"539429","185445",51.550699999999999,0.009593000000000,28ed12b1-fde2-42c1-9a77-577936c3a7c8,E01003548,UN1,Urban: Nearer to a major town or city,Urban,3152.822924300000068,230068.426414489716990,3152.822924304016851,35f18d58-072d-488f-b011-1bfc9cc17413,0.34,1.00,0.00,Newham 006B,Newham,53.7
"3446",E01003615,Newham 039A,,"538925","185401",51.550400000000003,0.002312000000000,51dbd3bc-8d36-43bc-9759-4784273612bc,E01003615,UN1,Urban: Nearer to a major town or city,Urban,2064.569550319999962,107997.101593017578125,2064.569550317554786,7394c841-b552-47a8-879c-6b18280fcf4c,0.47,0.00,0.00,Newham 039A,Newham,66.2
"3447",E01003616,Newham 012A,,"539048","185067",51.547400000000003,0.003952000000000,fe57992a-27f5-4e65-8dbf-2a9f28581f3e,E01003616,UN1,Urban: Nearer to a major town or city,Urban,2704.518572219999896,145546.430648803710938,2704.518572220107671,26c34211-10eb-420f-b74d-0f94a038bf62,0.53,0.00,0.00,Newham 012A,Newham,67
"32250",E01034211,Newham 034M,,"539675","180778",51.508699999999997,0.011289000000000,cf821cc2-bfcb-44ab-ac89-74b4ffebd5b0,E01034211,UN1,Urban: Nearer to a major town or city,Urban,3939.382976200000030,378621.691932678222656,3939.382976201995916,2c1dcb9b-dbc1-40d0-8eff-4c7639325ffb,,,,Newham 034M,Newham,63.1
"3322",E01003480,Newham 033A,,"543539","180983",51.509500000000003,0.067013000000000,671516ba-9bd1-4af4-8c20-3dcb16d41e0b,E01003480,UN1,Urban: Nearer to a major town or city,Urban,3017.413843230000111,285641.872833251953125,3017.413843230728162,01d0ce96-b03c-40cd-879b-788642f47229,0.39,0.00,0.00,Newham 033A,Newham,39.9
"3323",E01003481,Newham 035B,,"542903","181059",51.510399999999997,0.057885000000000,01e307a9-a97c-44cf-9c1d-7fee0fb4a2c7,E01003481,UN1,Urban: Nearer to a major town or city,Urban,5126.449471760000051,520039.388107299804688,5126.449471758536674,3f6df42a-ffa6-428c-abb7-dcfcad2e553d,0.51,0.00,0.00,Newham 035B,Newham,39.9
"3328",E01003487,Newham 033D,,"543528","181458",51.513800000000003,0.067048000000000,766e9b7b-a983-4098-880e-1cb9d5acdafc,E01003487,UN1,Urban: Nearer to a major town or city,Urban,2303.855556210000032,124396.952423095703125,2303.855556205688572,4b0f203c-7f01-4864-9b1a-4d58ff95101a,0.89,0.00,0.00,Newham 033D,Newham,45.9
"32245",E01034206,Newham 033F,,"544481","181408",51.513100000000001,0.080751000000000,4e26f9f9-646d-453f-8b7f-fe46f4abd341,E01034206,UN1,Urban: Nearer to a major town or city,Urban,6890.009893929999635,1709632.009536743164062,6890.009893932167870,2679b20c-63a3-44bb-8bff-3ed3f073cd64,,,,Newham 033F,Newham,45.9
"3441",E01003604,Newham 031D,,"540918","181954",51.518900000000002,0.029658000000000,c504b9a9-579c-48a9-bd05-b4290ca0383d,E01003604,UN1,Urban: Nearer to a major town or city,Urban,3112.329341050000039,221401.661666870146291,3112.329341051259689,7509ddd1-7dc6-4014-a7b8-3907c308974d,0.69,0.00,0.00,Newham 031D,Newham,53.3
"3387",E01003550,Newham 001D,,"540300","185913",51.554699999999997,0.022333000000000,1c4199a5-8324-4e58-808c-813053ecf209,E01003550,UN1,Urban: Nearer to a major town or city,Urban,2455.695286210000177,115734.541862487778417,2455.695286209941059,77cdebbb-56ff-4031-80d6-55ff8f7641cd,0.47,0.00,0.00,Newham 001D,Newham,47.7
"3382",E01003545,Newham 006A,,"539867","185291",51.549199999999999,0.015845000000000,c73a971e-4e67-4a5b-9251-c04c9f143e42,E01003545,UN1,Urban: Nearer to a major town or city,Urban,2766.380855309999788,169655.924942016601562,2766.380855308786977,60aec523-5489-4a99-b539-1b1b91e5970c,0.47,0.00,0.00,Newham 006A,Newham,53.7
"3372",E01003535,Newham 023A,,"543827","182989",51.527500000000003,0.071978000000000,4cb8d7e0-44eb-4724-9615-44170972adc0,E01003535,UN1,Urban: Nearer to a major town or city,Urban,4155.895020470000418,517094.990524291992188,4155.895020470957206,6b73fa7a-4341-4ad3-bf3c-82be1f0409a2,0.87,0.00,0.00,Newham 023A,Newham,42.4
"3453",E01003624,Newham 024E,,"543079","183374",51.531199999999998,0.061359000000000,4bf9b1e8-a4e9-42eb-8f89-b8acbe5632c7,E01003624,UN1,Urban: Nearer to a major town or city,Urban,2388.956156379999811,142823.181869506835938,2388.956156377791103,53a6ec4f-59e2-4592-83ac-da2a3d5427ba,0.58,0.00,0.00,Newham 024E,Newham,41.9
"32246",E01034207,Newham 033G,,"544028","180743",51.507300000000001,0.073956000000000,1581dad5-5677-4ee6-9d89-4c0f9143029d,E01034207,UN1,Urban: Nearer to a major town or city,Urban,2345.591485960000227,138309.224967956542969,2345.591485960167120,b176f6a2-c2d8-428c-abd5-9707ed8f93f2,,,,Newham 033G,Newham,39.9
"3342",E01003502,Newham 030C,,"539982","181959",51.519199999999998,0.016179000000000,3bfd9f15-04f5-44c0-9014-547b105b5f37,E01003502,UN1,Urban: Nearer to a major town or city,Urban,3542.571067490000587,150662.805168151855469,3542.571067494946874,5eb08e36-2009-43d9-8aa3-2328e1a4306d,0.71,0.00,0.00,Newham 030C,Newham,58.7
"3343",E01003503,Newham 030D,,"539512","181779",51.517699999999998,0.009338000000000,0bbec239-b7ed-4e27-89b9-ea88df5c1376,E01003503,UN1,Urban: Nearer to a major town or city,Urban,3559.712897819999853,147180.419486999511719,3559.712897822449122,708f1f0f-5181-47ee-9e30-2b8ae9ba17b4,0.78,0.00,0.00,Newham 030D,Newham,58.7
"32248",E01034209,Newham 034K,,"539606","181321",51.513599999999997,0.010511000000000,e42d782e-3870-44d3-8069-8e6d19f2658f,E01034209,UN1,Urban: Nearer to a major town or city,Urban,3251.232264910000140,177666.447326660156250,3251.232264905826014,a9ee2f29-74d3-4ccc-8dac-751c8cd8b36e,,,,Newham 034K,Newham,63.1
"3373",E01003536,Newham 023B,,"543342","182687",51.524900000000002,0.064868000000000,2a65a0ad-78d4-489e-b80b-f0b3d265f164,E01003536,UN1,Urban: Nearer to a major town or city,Urban,2547.353399990000071,174708.646461486816406,2547.353399987749526,1809db8f-2cb2-40ca-9441-b3355278e958,0.53,0.00,0.00,Newham 023B,Newham,42.4
"3375",E01003538,Newham 029A,,"542715","182564",51.524000000000001,0.055787000000000,7a4530d3-077f-4d8c-98b9-1d6ab5a264b5,E01003538,UN1,Urban: Nearer to a major town or city,Urban,2612.714837030000126,173841.974563598632812,2612.714837034353877,bed07993-ac79-4a9e-b7d8-42a8f94a66ce,0.59,0.00,0.00,Newham 029A,Newham,40.6
"3350",E01003513,Newham 035D,,"541939","181383",51.513500000000001,0.044134000000000,618e6517-702b-4860-a1df-d05d06079504,E01003513,UN1,Urban: Nearer to a major town or city,Urban,3846.290583770000012,357718.153480529785156,3846.290583774045899,6f452cff-8a04-46b2-9eef-85621e86f45f,0.34,0.00,0.00,Newham 035D,Newham,39.9
"3427",E01003590,Newham 003D,,"541939","185859",51.553800000000003,0.045936000000000,e4530e34-1b81-4508-a862-b1c49991c196,E01003590,UN1,Urban: Nearer to a major town or city,Urban,3944.953297949999978,257712.075798034667969,3944.953297950742126,31b325d4-dccc-4b5d-9e30-550572128d03,0.76,0.00,0.00,Newham 003D,Newham,45.7
"3321",E01003479,Newham 035A,,"542478","181238",51.512099999999997,0.051837000000000,4c411bbe-9482-4c95-9442-b41fdc274cf1,E01003479,UN1,Urban: Nearer to a major town or city,Urban,3207.534658860000036,302470.969200134277344,3207.534658863192362,0d72a6ad-d664-43c8-b0fa-f9dab0a534e7,0.54,0.00,1.00,Newham 035A,Newham,39.9
"3337",E01003497,Newham 034A,,"538951","181936",51.519300000000001,0.001320000000000,23d6fd9d-6f3a-481a-89e9-6169333b1d98,E01003497,UN1,Urban: Nearer to a major town or city,Urban,5489.054053930000009,732208.861114501953125,5489.054053928080975,0dcba82f-73b0-4f7c-b5f6-897be46a9f56,0.63,0.00,0.00,Newham 034A,Newham,63.1
